시도,시군구,업종대분류,사업장수,가입자수,고지금액,신규취득,상실,영세비중,인당보험료,이직률,평균규모,신호_저임금,신호_이직률,신호_영세성,위험점수,위험백분위,체불_전체,체불_2025이후
부산,영도구,전문과학기술,48,2288,819070780,64,60,0.2708333333333333,357985.48076923075,0.027097902097902096,47.666666666666664,-0.598,-0.486,-0.215,-0.4329,26.1,0,0
부산,강서구,전문과학기술,244,4908,1851921220,114,127,0.319672131147541,377327.0619396903,0.024551752241238792,20.114754098360656,-0.876,-0.582,0.153,-0.4349,26.0,0,0
부산,동구,금융보험업,29,1123,351856220,14,18,0.2413793103448276,313318.0943900267,0.014247551202137132,38.724137931034484,0.104,-0.974,-0.437,-0.4354,25.9,0,0
부산,영도구,보건사회복지,31,1382,414381200,38,46,0.12903225806451613,299841.67872648337,0.030390738060781478,44.58064516129032,0.336,-0.36,-1.283,-0.4358,25.9,0,0
충남,부여군,부동산업,19,726,206405420,9,16,0.15789473684210525,284304.9862258953,0.01721763085399449,38.21052631578947,0.616,-0.861,-1.065,-0.4367,25.8,0,0
전남,해남군,제조업,77,1558,573629580,48,22,0.3116883116883117,368183.29910141206,0.022464698331193838,20.233766233766232,-0.746,-0.662,0.093,-0.4383,25.8,1,0
서울,구로구,제조업,704,11349,4124453280,239,294,0.296875,363419.97356595297,0.023482245131729668,16.120738636363637,-0.678,-0.623,-0.019,-0.4397,25.7,1,0
서울,중랑구,제조업,211,3558,1403120200,98,60,0.36018957345971564,394356.4362001124,0.022203485103991005,16.862559241706162,-1.108,-0.671,0.458,-0.4405,25.7,2,1
서울,용산구,보건사회복지,47,1006,331950740,64,57,0.0425531914893617,329970.91451292246,0.060139165009940355,21.404255319148938,-0.169,0.77,-1.934,-0.4444,25.6,0,0
울산,중구,전문과학기술,119,5000,1938138320,97,95,0.36134453781512604,387627.664,0.0192,42.016806722689076,-1.018,-0.786,0.467,-0.4454,25.6,0,0
강원,정선군,협회수리개인,6,4156,2014503640,126,62,0.5,484721.7613089509,0.022617901828681425,692.6666666666666,-2.195,-0.656,1.511,-0.4466,25.5,0,0
강원,원주시,전문과학기술,334,9144,3319516700,255,217,0.281437125748503,363026.7607174103,0.025809273840769902,27.377245508982035,-0.672,-0.534,-0.135,-0.4471,25.5,0,0
경기,오산시,제조업,476,13504,4962064240,565,390,0.2415966386554622,367451.43957345973,0.03535989336492891,28.369747899159663,-0.736,-0.172,-0.435,-0.4475,25.4,1,0
경북,성주군,제조업,363,4728,1651218580,124,116,0.256198347107438,349242.5084602369,0.025380710659898477,13.024793388429751,-0.468,-0.551,-0.325,-0.4479,25.4,1,0
서울,강동구,건설업,404,8941,4349909140,430,233,0.4282178217821782,486512.5981433844,0.037076389665585505,22.13118811881188,-2.215,-0.106,0.971,-0.4502,25.3,3,0
충북,청주시,수도하수폐기물,52,945,350165800,26,32,0.2692307692307692,370545.8201058201,0.030687830687830688,18.173076923076923,-0.78,-0.349,-0.227,-0.452,25.3,0,0
전남,영광군,전문과학기술,32,617,219608520,16,12,0.28125,355929.52998379257,0.022690437601296597,19.28125,-0.568,-0.653,-0.136,-0.4524,25.2,0,0
서울,영등포구,부동산업,302,14621,6232480680,360,282,0.4105960264900662,426269.11155187746,0.02195472265918884,48.413907284768214,-1.518,-0.681,0.838,-0.4538,25.1,0,0
서울,중랑구,운수창고업,46,1424,470518540,41,54,0.17391304347826086,330420.32303370786,0.033356741573033706,30.956521739130434,-0.176,-0.248,-0.945,-0.4562,25.1,0,0
서울,중구,기타,621,24153,9132075780,636,626,0.30434782608695654,378092.8157992796,0.02612511903283236,38.893719806763286,-0.886,-0.522,0.038,-0.457,25.0,0,0
경남,김해시,제조업,2426,37267,12989731020,986,922,0.24938169826875514,348558.53758016473,0.025599055464620175,15.361500412201154,-0.458,-0.542,-0.376,-0.4588,25.0,8,1
경기,화성시,수도하수폐기물,96,1241,471128520,40,27,0.3020833333333333,379636.19661563257,0.026994359387590653,12.927083333333334,-0.908,-0.489,0.021,-0.4589,24.9,0,0
경기,부천시,제조업,2040,31110,10908757720,654,696,0.2730392156862745,350651.16425586626,0.021697203471552556,15.25,-0.489,-0.691,-0.198,-0.4593,24.9,0,0
강원,평창군,숙박음식점업,21,593,209067260,28,18,0.19047619047619047,352558.61720067455,0.0387858347386172,28.238095238095237,-0.518,-0.042,-0.82,-0.4598,24.8,0,0
경북,칠곡군,제조업,757,12543,4207092740,306,272,0.23381770145310435,335413.5964282867,0.023040739854899146,16.569352708058123,-0.255,-0.64,-0.493,-0.4628,24.8,0,0
경남,진주시,전문과학기술,218,8330,3109415480,255,162,0.2981651376146789,373279.1692677071,0.02503001200480192,38.211009174311926,-0.819,-0.564,-0.009,-0.4639,24.7,0,0
경남,고성군,전문과학기술,57,1096,397603240,50,19,0.24561403508771928,362776.67883211677,0.031478102189781025,19.228070175438596,-0.668,-0.319,-0.405,-0.4641,24.7,0,0
인천,계양구,제조업,353,5574,1957249660,132,166,0.24645892351274787,351139.1567994259,0.02673125224255472,15.790368271954675,-0.497,-0.499,-0.398,-0.4648,24.6,0,0
경남,밀양시,제조업,208,4525,1657327360,135,152,0.25,366260.1900552486,0.03171270718232044,21.754807692307693,-0.719,-0.31,-0.372,-0.4669,24.6,0,0
대구,군위군,제조업,43,711,236623160,13,18,0.23255813953488372,332803.3192686357,0.02180028129395218,16.53488372093023,-0.214,-0.687,-0.503,-0.4679,24.5,0,0
충북,제천시,제조업,152,3947,1438869020,62,139,0.27631578947368424,364547.5095008867,0.025462376488472258,25.967105263157894,-0.694,-0.548,-0.173,-0.4717,24.5,0,0
인천,부평구,전문과학기술,276,6036,2578190300,170,231,0.34782608695652173,427135.5699138502,0.03321736249171637,21.869565217391305,-1.529,-0.253,0.365,-0.4723,24.4,0,0
서울,금천구,정보통신업,1558,31817,11408126440,929,889,0.24775353016688062,358554.43442184996,0.028569632586353207,20.421694480102694,-0.607,-0.43,-0.389,-0.4749,24.3,4,2
전남,나주시,보건사회복지,26,1146,322174720,43,40,0.038461538461538464,281129.77312390925,0.036212914485165795,44.07692307692308,0.675,-0.139,-1.965,-0.4763,24.3,0,0
전남,무안군,부동산업,33,1647,488198820,29,20,0.18181818181818182,296417.01275045535,0.014875531268973893,49.90909090909091,0.396,-0.95,-0.885,-0.4796,24.2,0,0
경기,여주시,제조업,281,4048,1424503980,89,99,0.2597864768683274,351903.1571146245,0.023221343873517788,14.405693950177936,-0.508,-0.633,-0.298,-0.4796,24.2,0,0
대전,유성구,전문과학기술,676,24379,9111500180,808,680,0.26331360946745563,373743.803273309,0.030518068829730505,36.06360946745562,-0.825,-0.356,-0.271,-0.4841,24.1,1,0
경남,양산시,기타,730,15150,4736344960,505,386,0.14383561643835616,312630.0303630363,0.029405940594059404,20.753424657534246,0.115,-0.398,-1.171,-0.4845,24.1,0,0
경남,창원시,운수창고업,305,6155,2160102000,134,118,0.26885245901639343,350950.77173030056,0.020471161657189277,20.18032786885246,-0.494,-0.737,-0.23,-0.4869,24.0,0,0
서울,구로구,정보통신업,818,23512,8538842520,637,646,0.25794621026894865,363169.552568901,0.027283940115685607,28.74327628361858,-0.674,-0.478,-0.312,-0.4881,24.0,3,0
부산,강서구,운수창고업,158,6224,2475439540,94,100,0.379746835443038,397724.8618251928,0.015584832904884318,39.392405063291136,-1.153,-0.923,0.605,-0.4901,23.9,1,0
충남,당진시,수도하수폐기물,30,515,198771300,21,7,0.3,385963.68932038837,0.027184466019417475,17.166666666666668,-0.995,-0.482,0.005,-0.4907,23.9,0,0
충남,홍성군,제조업,154,3074,1018813180,101,72,0.18831168831168832,331429.1411841249,0.028139232270657125,19.961038961038962,-0.192,-0.446,-0.836,-0.4914,23.8,0,0
충남,보령시,전문과학기술,63,1440,494815400,27,40,0.23809523809523808,343621.80555555556,0.02326388888888889,22.857142857142858,-0.383,-0.631,-0.461,-0.4917,23.8,0,0
전북,고창군,보건사회복지,9,566,166119040,30,25,0.0,293496.5371024735,0.04858657243816254,62.888888888888886,0.448,0.331,-2.254,-0.4918,23.7,0,0
충남,예산군,부동산업,16,576,238387480,17,8,0.375,413867.15277777775,0.021701388888888888,36.0,-1.363,-0.691,0.57,-0.4945,23.7,0,0
울산,북구,기타,356,8086,2430770080,190,177,0.14606741573033707,300614.6524857779,0.02269354439772446,22.713483146067414,0.322,-0.653,-1.154,-0.495,23.6,0,0
경북,포항시,전문과학기술,380,8876,3411611020,251,206,0.3,384363.56692203693,0.02574357818837314,23.357894736842105,-0.973,-0.537,0.005,-0.5017,23.5,0,0
경기,성남시,수도하수폐기물,37,2720,973492080,77,70,0.24324324324324326,357901.5,0.027022058823529413,73.51351351351352,-0.597,-0.488,-0.423,-0.5027,23.5,0,0
부산,중구,전문과학기술,163,3943,1576797800,132,141,0.2822085889570552,399897.996449404,0.034618310930763375,24.190184049079754,-1.182,-0.2,-0.129,-0.5035,23.4,0,0
경기,동두천시,보건사회복지,30,960,264830480,38,37,0.0,275865.0833333333,0.0390625,32.0,0.775,-0.031,-2.254,-0.5036,23.4,0,0
대전,대덕구,운수창고업,70,1833,691074200,33,30,0.32857142857142857,377018.1123840698,0.01718494271685761,26.185714285714287,-0.871,-0.862,0.22,-0.5044,23.3,0,0
서울,종로구,기타,610,16986,6369689740,348,279,0.3180327868852459,374996.4523725421,0.018456375838926176,27.845901639344262,-0.843,-0.814,0.141,-0.5053,23.3,0,0
서울,서초구,정보통신업,1174,33576,12742003120,1134,958,0.262350936967632,379497.3528710984,0.031153204670002384,28.599659284497445,-0.906,-0.331,-0.279,-0.5053,23.3,1,1
울산,동구,보건사회복지,25,838,242497280,29,47,0.0,289376.2291169451,0.045346062052505964,33.52,0.523,0.208,-2.254,-0.508,23.2,0,0
제주,서귀포시,교육서비스업,18,589,260837620,5,1,0.5,442848.2512733447,0.0050933786078098476,32.72222222222222,-1.719,-1.321,1.511,-0.5098,23.1,0,0
충남,서천군,제조업,85,2467,838014020,87,50,0.2,339689.50952573976,0.02776651803810296,29.023529411764706,-0.322,-0.46,-0.748,-0.5101,23.1,1,0
서울,금천구,제조업,1500,27165,9893707980,606,649,0.272,364207.913859746,0.023099576661144854,18.11,-0.689,-0.637,-0.206,-0.5108,23.0,5,3
인천,서구,정보통신업,104,1948,865679640,37,36,0.4326923076923077,444394.0657084189,0.01873716632443532,18.73076923076923,-1.738,-0.803,1.004,-0.5122,23.0,0,0
서울,은평구,보건사회복지,147,3758,1195088720,207,188,0.027210884353741496,318011.8999467802,0.05255455029270889,25.564625850340136,0.026,0.482,-2.049,-0.5141,22.9,0,0
부산,금정구,운수창고업,43,1472,508645040,43,39,0.20930232558139536,345546.902173913,0.027853260869565216,34.23255813953488,-0.412,-0.457,-0.678,-0.5156,22.9,0,0
전북,정읍시,제조업,207,3585,1257229460,76,85,0.2463768115942029,350691.62064156204,0.022454672245467225,17.318840579710145,-0.49,-0.662,-0.399,-0.5169,22.8,0,0
전남,화순군,보건사회복지,24,1059,296902800,48,37,0.0,280361.4730878187,0.040132200188857416,44.125,0.69,0.01,-2.254,-0.5184,22.7,0,0
인천,서구,제조업,2210,36519,13125857500,886,876,0.25429864253393664,359425.43607437226,0.02412442837974753,16.52443438914027,-0.619,-0.598,-0.339,-0.5191,22.7,1,1
경북,문경시,제조업,89,1681,561140280,54,27,0.20224719101123595,333813.3729922665,0.024092801903628794,18.8876404494382,-0.23,-0.6,-0.731,-0.5203,22.6,0,0
대구,달성군,보건사회복지,41,1289,378037520,65,54,0.0,293279.68968192395,0.04615981380915438,31.4390243902439,0.452,0.239,-2.254,-0.5212,22.6,0,0
전남,여수시,전문과학기술,211,4980,1827098880,186,115,0.23696682464454977,366887.3253012048,0.030220883534136544,23.601895734597157,-0.728,-0.367,-0.47,-0.5215,22.5,0,0
충북,충주시,기타,349,6120,2036484980,150,177,0.18624641833810887,332758.9836601307,0.026715686274509803,17.535816618911173,-0.213,-0.5,-0.852,-0.5217,22.5,0,0
부산,기장군,운수창고업,26,589,247361000,12,11,0.38461538461538464,419967.7419354839,0.019524617996604415,22.653846153846153,-1.44,-0.773,0.642,-0.5236,22.4,0,0
전남,진도군,부동산업,23,628,197697620,3,2,0.2608695652173913,314805.127388535,0.003980891719745223,27.304347826086957,0.079,-1.364,-0.29,-0.5248,22.3,0,0
서울,영등포구,정보통신업,1032,34484,12351526340,901,850,0.24321705426356588,358181.3693307041,0.02538858601090361,33.41472868217054,-0.601,-0.55,-0.423,-0.5248,22.3,1,0
부산,기장군,기타,364,7676,2414301560,213,179,0.1510989010989011,314525.99791558104,0.02553413236060448,21.087912087912088,0.084,-0.545,-1.116,-0.5259,22.3,0,0
서울,서대문구,제조업,104,2263,897700260,52,51,0.3269230769230769,396685.9301811754,0.02275740167918692,21.759615384615383,-1.139,-0.65,0.208,-0.5273,22.2,0,0
대구,동구,정보통신업,106,2115,739123780,65,41,0.22641509433962265,349467.5082742317,0.025059101654846337,19.952830188679247,-0.471,-0.563,-0.549,-0.5279,22.2,0,0
경기,시흥시,수도하수폐기물,39,588,258675540,15,9,0.41025641025641024,439924.387755102,0.02040816326530612,15.076923076923077,-1.684,-0.74,0.835,-0.5296,22.1,0,0
광주,서구,금융보험업,47,831,372121160,11,50,0.3404255319148936,447799.22984356195,0.036702767749699154,17.680851063829788,-1.778,-0.121,0.309,-0.5297,22.1,0,0
충북,음성군,전문과학기술,117,4518,1778424220,182,138,0.2564102564102564,393630.8587870739,0.035413899955732624,38.61538461538461,-1.098,-0.17,-0.323,-0.5305,22.0,0,0
서울,양천구,정보통신업,62,1089,402034880,17,26,0.2903225806451613,369178.03489439853,0.019742883379247015,17.56451612903226,-0.761,-0.765,-0.068,-0.5311,21.9,0,0
충북,증평군,제조업,65,1607,610540020,48,46,0.26153846153846155,379925.339141257,0.02924704418170504,24.723076923076924,-0.912,-0.404,-0.285,-0.5334,21.9,1,0
충북,괴산군,제조업,122,1786,643470100,42,41,0.2540983606557377,360285.61030235165,0.023236282194848825,14.639344262295081,-0.632,-0.632,-0.341,-0.535,21.8,0,0
서울,성동구,보건사회복지,69,1534,493161880,91,77,0.014492753623188406,321487.53585397656,0.054758800521512385,22.231884057971016,-0.032,0.565,-2.145,-0.5372,21.8,0,0
서울,성동구,정보통신업,713,17531,6511766900,700,529,0.21458625525946703,371442.9810050767,0.03505219325765786,24.58765778401122,-0.793,-0.183,-0.638,-0.5382,21.7,2,0
경남,사천시,보건사회복지,25,1256,376679380,50,50,0.04,299903.96496815287,0.03980891719745223,50.24,0.334,-0.003,-1.953,-0.5404,21.7,0,0
강원,동해시,제조업,79,1239,518724440,72,48,0.22784810126582278,418663.7933817595,0.048426150121065374,15.683544303797468,-1.423,0.325,-0.538,-0.5457,21.6,0,0
서울,노원구,운수창고업,42,1625,543944160,73,53,0.11904761904761904,334734.8676923077,0.03876923076923077,38.69047619047619,-0.244,-0.042,-1.358,-0.5482,21.6,0,0
경남,진주시,제조업,387,7020,2438702060,198,178,0.2041343669250646,347393.45584045583,0.02678062678062678,18.13953488372093,-0.44,-0.498,-0.717,-0.5516,21.5,1,1
부산,기장군,제조업,449,9760,3485346080,274,302,0.20935412026726058,357105.131147541,0.029508196721311476,21.737193763919823,-0.585,-0.394,-0.678,-0.5523,21.5,2,1
경남,거제시,보건사회복지,45,2167,656685180,115,94,0.0,303038.8463313336,0.048223350253807105,48.15555555555556,0.28,0.317,-2.254,-0.5526,21.4,0,0
경기,성남시,전기가스,9,2876,1539157960,80,17,0.5555555555555556,535173.1432545201,0.016863699582753824,319.55555555555554,-2.717,-0.874,1.93,-0.5539,21.4,0,0
경기,의왕시,제조업,354,5535,2077484420,128,106,0.2853107344632768,375335.93857271905,0.02113821138211382,15.635593220338983,-0.848,-0.712,-0.106,-0.5551,21.3,0,0
경기,과천시,전문과학기술,164,8792,3456697600,181,214,0.31097560975609756,393163.9672429481,0.022463603275705187,53.609756097560975,-1.092,-0.662,0.088,-0.5554,21.2,0,0
경기,양평군,보건사회복지,26,728,199158420,21,28,0.0,273569.2582417582,0.03365384615384615,28.0,0.819,-0.236,-2.254,-0.5574,21.2,0,0
경기,여주시,협회수리개인,33,862,323936700,20,31,0.24242424242424243,375796.6357308585,0.029582366589327145,26.12121212121212,-0.854,-0.391,-0.429,-0.558,21.1,0,0
경남,거창군,보건사회복지,20,525,164708240,14,10,0.15,313729.9809523809,0.022857142857142857,26.25,0.097,-0.647,-1.125,-0.5581,21.1,0,0
대구,달서구,운수창고업,77,3934,1726450520,69,41,0.42857142857142855,438853.7163192679,0.013980681240467717,51.09090909090909,-1.672,-0.984,0.973,-0.5607,21.0,0,0
서울,마포구,보건사회복지,150,4010,1322327100,245,220,0.006666666666666667,329757.38154613465,0.05798004987531172,26.733333333333334,-0.166,0.688,-2.204,-0.5607,21.0,0,0
전북,완주군,제조업,351,8758,3293452160,239,218,0.25925925925925924,376050.7147750628,0.026090431605389357,24.951566951566953,-0.858,-0.524,-0.302,-0.5611,20.9,1,1
경북,포항시,수도하수폐기물,33,539,220678640,9,16,0.3333333333333333,409422.33766233764,0.023191094619666047,16.333333333333332,-1.306,-0.634,0.256,-0.5612,20.9,0,0
부산,동구,제조업,61,1473,586482120,63,35,0.26229508196721313,398154.8676171079,0.03326544467073999,24.147540983606557,-1.159,-0.251,-0.279,-0.563,20.8,1,1
전북,익산시,제조업,532,14742,5435760500,350,353,0.2556390977443609,368726.1226427893,0.023843440510107176,27.710526315789473,-0.754,-0.609,-0.329,-0.5641,20.8,2,0
서울,마포구,운수창고업,417,7575,2971565340,127,129,0.3333333333333333,392285.85346534656,0.016897689768976897,18.165467625899282,-1.08,-0.873,0.256,-0.5658,20.7,0,0
대구,중구,보건사회복지,160,5915,1852493500,272,222,0.05,313185.71428571426,0.041758241758241756,36.96875,0.106,0.071,-1.878,-0.5668,20.7,0,0
전북,김제시,제조업,307,5556,1934113800,129,148,0.20846905537459284,348112.63498920086,0.024928005759539237,18.09771986970684,-0.451,-0.568,-0.684,-0.5678,20.6,0,0
경남,밀양시,전문과학기술,57,1386,464467380,29,24,0.21052631578947367,335113.5497835498,0.01911976911976912,24.31578947368421,-0.25,-0.789,-0.669,-0.5693,20.6,0,0
서울,금천구,보건사회복지,82,2105,682224820,122,104,0.012195121951219513,324097.3016627078,0.05368171021377672,25.670731707317074,-0.074,0.524,-2.163,-0.5708,20.5,0,0
경북,경주시,수도하수폐기물,32,685,289068100,12,13,0.375,421997.2262773723,0.01824817518248175,21.40625,-1.465,-0.822,0.57,-0.5724,20.4,0,0
경기,시흥시,제조업,2991,51113,19352095480,1020,1101,0.2861919090605149,378613.96278833173,0.020748146264159804,17.08893346706787,-0.894,-0.727,-0.099,-0.5731,20.4,4,1
충북,옥천군,제조업,187,2960,1014067920,43,55,0.23529411764705882,342590.5135135135,0.016554054054054055,15.828877005347593,-0.367,-0.886,-0.482,-0.5784,20.3,0,0
인천,중구,제조업,120,6595,2731171460,215,134,0.31666666666666665,414127.5905989386,0.026459438968915845,54.958333333333336,-1.366,-0.51,0.13,-0.5818,20.3,0,0
강원,춘천시,보건사회복지,85,2126,659967280,102,86,0.023529411764705882,310426.7544684854,0.04421448730009407,25.011764705882353,0.153,0.165,-2.077,-0.5866,20.2,0,0
전남,나주시,정보통신업,80,2030,692868300,64,56,0.1625,341314.4334975369,0.029556650246305417,25.375,-0.347,-0.392,-1.031,-0.5899,20.2,0,0
경기,양주시,보건사회복지,75,1817,550166200,95,59,0.013333333333333334,302788.22234452394,0.04237754540451293,24.226666666666667,0.284,0.095,-2.154,-0.5917,20.1,0,0
경남,양산시,보건사회복지,104,3808,1127475540,173,131,0.009615384615384616,296080.76155462186,0.03991596638655462,36.61538461538461,0.402,0.001,-2.182,-0.5928,20.1,0,0
대구,동구,협회수리개인,54,1096,399427800,14,28,0.25925925925925924,364441.42335766426,0.01916058394160584,20.296296296296298,-0.693,-0.787,-0.302,-0.5938,20.0,0,0
서울,동작구,정보통신업,84,3150,1359352960,74,57,0.36904761904761907,431540.6222222222,0.020793650793650795,37.5,-1.583,-0.725,0.525,-0.5943,20.0,0,0
서울,송파구,제조업,524,15239,6365235380,419,454,0.3053435114503817,417693.7712448323,0.028643611785550232,29.08206106870229,-1.411,-0.427,0.045,-0.5976,19.9,1,0
부산,남구,보건사회복지,60,2417,762634300,111,100,0.03333333333333333,315529.2925113777,0.04364915184112536,40.28333333333333,0.067,0.143,-2.003,-0.5978,19.8,0,0
부산,부산진구,보건사회복지,225,7232,2212344420,330,322,0.0044444444444444444,305910.4563053097,0.045077433628318585,32.14222222222222,0.23,0.197,-2.221,-0.5978,19.8,0,0
대전,동구,보건사회복지,61,1971,574345460,75,66,0.01639344262295082,291398.0010147134,0.03576864535768645,32.31147540983606,0.486,-0.156,-2.131,-0.6003,19.8,0,0
서울,중구,건설업,302,15073,7212560280,582,351,0.38741721854304634,478508.61009752535,0.03094937968553042,49.91059602649007,-2.127,-0.339,0.663,-0.6011,19.7,0,0
서울,강북구,보건사회복지,96,3157,950466280,162,112,0.0,301066.29078238836,0.04339562876148242,32.885416666666664,0.314,0.134,-2.254,-0.6022,19.6,0,0
대구,북구,보건사회복지,113,4517,1304533120,192,146,0.0,288805.2069957937,0.03741421297321231,39.97345132743363,0.533,-0.094,-2.254,-0.6049,19.6,0,0
경남,창원시,수도하수폐기물,41,1041,393384680,35,40,0.1951219512195122,377891.14313160424,0.03602305475504323,25.390243902439025,-0.883,-0.146,-0.785,-0.6049,19.6,0,0
강원,원주시,협회수리개인,95,3787,1304056360,58,78,0.22105263157894736,344350.768418273,0.01795616583047267,39.863157894736844,-0.394,-0.833,-0.59,-0.6054,19.5,0,0
경남,김해시,보건사회복지,120,5332,1598530500,240,213,0.0,299799.4186046512,0.04247936984246062,44.43333333333333,0.336,0.099,-2.254,-0.6064,19.4,0,0
경기,오산시,보건사회복지,73,2547,787290620,98,110,0.0273972602739726,309105.07263447193,0.040832351786415394,34.89041095890411,0.175,0.036,-2.048,-0.6122,19.4,0,0
서울,종로구,전문과학기술,815,29908,13067761640,707,668,0.3595092024539877,436931.97940350405,0.022987160625919486,36.69693251533742,-1.648,-0.642,0.453,-0.6123,19.3,0,0
전남,순천시,제조업,248,4962,1986151500,100,156,0.28225806451612906,400272.3700120919,0.025796049979846837,20.008064516129032,-1.187,-0.535,-0.129,-0.6168,19.3,0,0
광주,광산구,제조업,1278,31679,11988516120,854,843,0.23630672926447574,378437.32819849113,0.026784305060134475,24.787949921752737,-0.891,-0.497,-0.475,-0.6211,19.2,3,0
경북,구미시,보건사회복지,102,3476,977586120,130,95,0.0,281238.8147295742,0.03236478711162256,34.07843137254902,0.673,-0.285,-2.254,-0.6222,19.2,0,0
충북,단양군,제조업,37,695,272044840,12,37,0.21621621621621623,391431.4244604317,0.03525179856115108,18.783783783783782,-1.069,-0.176,-0.626,-0.6236,19.1,0,0
경북,경주시,보건사회복지,50,1611,453079720,48,54,0.0,281241.29112352576,0.03165735567970205,32.22,0.673,-0.312,-2.254,-0.6312,19.1,0,0
충남,아산시,보건사회복지,98,2790,850939300,114,102,0.02040816326530612,304996.164874552,0.03870967741935484,28.46938775510204,0.246,-0.044,-2.101,-0.6331,19.0,0,0
충남,서산시,보건사회복지,36,1185,358941540,47,39,0.027777777777777776,302904.253164557,0.036286919831223625,32.916666666666664,0.282,-0.136,-2.045,-0.6332,19.0,0,0
인천,남동구,제조업,2046,42558,14948042380,855,862,0.2126099706744868,351239.3058884346,0.020172470510832277,20.80058651026393,-0.498,-0.749,-0.653,-0.6333,18.9,2,0
전남,광양시,보건사회복지,25,1157,326023300,30,25,0.04,281783.31892826274,0.02376836646499568,46.28,0.663,-0.612,-1.953,-0.6341,18.8,0,0
인천,연수구,제조업,446,19492,8642743820,639,499,0.3295964125560538,443399.5392981736,0.02919146316437513,43.70403587443946,-1.726,-0.406,0.228,-0.6347,18.8,0,0
서울,중구,운수창고업,560,18056,7597995880,345,396,0.3357142857142857,420801.7213114754,0.020519494904740806,32.24285714285714,-1.45,-0.735,0.274,-0.6372,18.7,0,0
서울,관악구,보건사회복지,114,3600,1197632060,194,172,0.017543859649122806,332675.5722222222,0.050833333333333335,31.57894736842105,-0.212,0.416,-2.122,-0.6394,18.7,0,0
경기,하남시,보건사회복지,99,2831,882207820,111,122,0.020202020202020204,311624.0974920523,0.04115153655951961,28.595959595959595,0.132,0.048,-2.102,-0.6405,18.6,0,0
경기,평택시,정보통신업,63,1260,538065480,25,24,0.3492063492063492,427036.09523809527,0.019444444444444445,20.0,-1.528,-0.776,0.375,-0.6428,18.6,0,0
서울,마포구,정보통신업,794,21518,8363495040,482,483,0.2682619647355164,388674.3675062738,0.02242308764755089,27.1007556675063,-1.032,-0.663,-0.234,-0.643,18.5,2,0
울산,울주군,운수창고업,140,2978,1254697180,42,61,0.35,421322.08865010075,0.017293485560779046,21.271428571428572,-1.457,-0.858,0.381,-0.6444,18.5,0,0
서울,서초구,보건사회복지,462,13882,4735707160,845,712,0.006493506493506494,341140.1210200259,0.05607981558853191,30.047619047619047,-0.344,0.615,-2.205,-0.6448,18.4,0,0
경북,영주시,보건사회복지,26,1017,293660440,32,22,0.038461538461538464,288751.66175024584,0.02654867256637168,39.11538461538461,0.534,-0.506,-1.965,-0.6456,18.4,0,0
부산,사하구,보건사회복지,107,3647,1063647980,128,130,0.0,291650.1179051275,0.035371538250616945,34.08411214953271,0.482,-0.171,-2.254,-0.648,18.3,0,0
세종,세종시,제조업,512,19473,7813624160,742,502,0.240234375,401254.25769013504,0.031941662815179996,38.033203125,-1.2,-0.302,-0.445,-0.6487,18.3,1,1
서울,구로구,보건사회복지,118,4127,1282341540,175,175,0.00847457627118644,310720.02423067606,0.04240368306275745,34.97457627118644,0.148,0.096,-2.191,-0.6489,18.2,0,0
울산,북구,전문과학기술,79,2087,824248480,54,48,0.26582278481012656,394944.16866315284,0.024436990896023,26.417721518987342,-1.116,-0.587,-0.252,-0.6517,18.2,1,1
서울,광진구,금융보험업,35,706,318720560,12,19,0.37142857142857144,451445.552407932,0.021954674220963172,20.17142857142857,-1.821,-0.681,0.543,-0.6529,18.1,0,0
경남,고성군,제조업,110,2425,880685400,73,77,0.17272727272727273,363169.23711340205,0.030927835051546393,22.045454545454547,-0.674,-0.34,-0.954,-0.6559,18.0,2,0
경기,군포시,제조업,815,15503,5900919780,320,338,0.25398773006134967,380630.831451977,0.02122169902599497,19.02208588957055,-0.922,-0.709,-0.342,-0.6573,18.0,1,0
서울,영등포구,협회수리개인,290,8527,3881957660,250,199,0.35172413793103446,455254.79770141904,0.026328134162073413,29.40344827586207,-1.865,-0.515,0.394,-0.6617,17.9,0,0
울산,북구,보건사회복지,35,1031,306262480,37,27,0.02857142857142857,297053.8118331717,0.031037827352085354,29.457142857142856,0.385,-0.336,-2.039,-0.6634,17.9,0,0
대전,중구,보건사회복지,71,3572,1060846660,111,111,0.028169014084507043,296989.5464725644,0.031075027995520716,50.309859154929576,0.386,-0.334,-2.042,-0.6636,17.8,0,0
경기,성남시,기타,1298,36986,13667087120,732,697,0.23959938366718028,369520.55156004976,0.01931812036986968,28.494607087827426,-0.765,-0.781,-0.45,-0.6655,17.8,0,0
전남,나주시,전문과학기술,188,10768,4314535820,136,135,0.32978723404255317,400681.2611441308,0.012583580980683507,57.276595744680854,-1.192,-1.037,0.229,-0.6665,17.7,0,0
대구,수성구,보건사회복지,170,4188,1265329700,159,154,0.0058823529411764705,302132.21107927413,0.03736867239732569,24.63529411764706,0.295,-0.095,-2.21,-0.67,17.7,0,0
충북,청주시,제조업,1709,52205,20463958480,1663,1259,0.23522527794031597,391992.3087826836,0.027985825112537114,30.547103569338795,-1.077,-0.452,-0.483,-0.6704,17.6,0,0
