스냅샷,시도,시군구,업종대분류,가입자수,위험점수,위험백분위,이직률,인당보험료
2026-05,서울,성동구,교육서비스업,587,0.3734,73.1,0.03492333901192504,255690.5621805792
2026-05,서울,성동구,금융보험업,1512,-0.1753,35.8,0.04034391534391534,334915.4761904762
2026-05,서울,성동구,기타,7545,-0.0943,40.8,0.03028495692511597,302905.1477799867
2026-05,서울,성동구,도소매업,23524,-0.0188,45.6,0.04017173950008502,342787.1365414045
2026-05,서울,성동구,보건사회복지,1534,-0.5372,21.8,0.054758800521512385,321487.53585397656
2026-05,서울,성동구,부동산업,6792,0.0035,46.9,0.02495583038869258,340809.2962308598
2026-05,서울,성동구,숙박음식점업,4394,0.2206,61.8,0.058716431497496585,327428.2840236686
2026-05,서울,성동구,운수창고업,20775,-0.8253,12.1,0.028062575210589653,495109.18604091456
2026-05,서울,성동구,전문과학기술,23262,0.0726,51.4,0.046943513025535205,312287.58404264465
2026-05,서울,성동구,정보통신업,17531,-0.5382,21.7,0.03505219325765786,371442.9810050767
2026-05,서울,성동구,제조업,20425,-0.2927,31.1,0.03336597307221542,349126.5194614443
2026-05,서울,성동구,협회수리개인,3170,-0.0943,40.8,0.03596214511041009,319835.2239747634
2026-05,서울,성북구,건설업,2933,0.6981,85.4,0.0968291851346744,370216.94510739855
2026-05,서울,성북구,기타,8422,-0.0444,43.7,0.030752790311090003,275939.43006411777
2026-05,서울,성북구,도소매업,3325,0.0862,52.2,0.026466165413533835,320062.39398496243
2026-05,서울,성북구,보건사회복지,3445,-0.6957,16.9,0.045428156748911465,326706.6647314949
2026-05,서울,성북구,부동산업,3165,0.6511,84.0,0.025434439178515008,213566.3064770932
2026-05,서울,성북구,숙박음식점업,585,0.7018,85.6,0.062393162393162394,253872.5811965812
2026-05,서울,성북구,운수창고업,1811,-0.8013,13.0,0.017945886250690227,417458.3324130315
2026-05,서울,성북구,전문과학기술,7033,0.6134,83.3,0.03014360870183421,236464.32532347506
2026-05,서울,성북구,제조업,1420,0.36,72.3,0.04753521126760563,302338.1408450704
2026-05,서울,성북구,협회수리개인,1010,0.5889,82.6,0.04207920792079208,267179.78217821784
2026-05,서울,송파구,건설업,12273,-0.0111,46.0,0.05793204595453434,397588.620549173
2026-05,서울,송파구,교육서비스업,1536,0.1153,54.4,0.023763020833333332,267933.2291666667
2026-05,서울,송파구,금융보험업,5334,-0.826,12.1,0.015185601799775027,512251.12110986124
2026-05,서울,송파구,기타,16447,-0.3652,28.2,0.03067428710403113,344475.61622180336
2026-05,서울,송파구,도소매업,64268,0.1947,59.9,0.0388607082840605,336100.34729569923
2026-05,서울,송파구,보건사회복지,15580,-1.4435,2.5,0.02917201540436457,441303.26957638
2026-05,서울,송파구,부동산업,6854,-0.0475,43.5,0.02618908666472133,345740.72366501315
2026-05,서울,송파구,숙박음식점업,14678,0.959,92.6,0.08846573102602534,266047.63864286686
2026-05,서울,송파구,운수창고업,48709,0.4081,75.3,0.04602845470036338,290262.4545771829
2026-05,서울,송파구,전문과학기술,39202,-0.1558,37.0,0.03395234936993011,343646.16856282845
2026-05,서울,송파구,정보통신업,29950,-0.8903,10.2,0.022570951585976627,460641.61535893154
2026-05,서울,송파구,제조업,15239,-0.5976,19.9,0.028643611785550232,417693.7712448323
2026-05,서울,송파구,협회수리개인,4522,0.8026,88.6,0.06490490933215391,258443.76824413976
2026-05,서울,양천구,건설업,1709,0.7938,88.3,0.07021650087770626,332361.7437097718
2026-05,서울,양천구,교육서비스업,1103,0.2062,60.8,0.030825022665457842,268870.3535811423
2026-05,서울,양천구,기타,7179,0.287,66.6,0.036216743279008215,242604.86975901935
2026-05,서울,양천구,도소매업,3485,0.2417,63.7,0.0327116212338594,321679.73601147777
2026-05,서울,양천구,보건사회복지,4168,-0.8136,12.7,0.042346449136276394,337011.3723608445
2026-05,서울,양천구,부동산업,1257,0.3769,73.3,0.03699284009546539,281372.07637231506
2026-05,서울,양천구,숙박음식점업,609,0.8076,88.6,0.07635467980295567,256614.97536945812
2026-05,서울,양천구,운수창고업,2127,0.1049,53.5,0.044193700047014575,342389.4405265632
2026-05,서울,양천구,전문과학기술,4438,0.0252,48.5,0.03470031545741325,361961.00045065343
2026-05,서울,양천구,정보통신업,1089,-0.5311,21.9,0.019742883379247015,369178.03489439853
2026-05,서울,양천구,제조업,1342,-0.1329,37.9,0.02421758569299553,343033.47242921015
2026-05,서울,양천구,협회수리개인,2361,-0.8857,10.4,0.014824227022448115,447575.3578991953
2026-05,서울,영등포구,건설업,8583,0.2881,66.6,0.07194454153559361,381987.2818361878
2026-05,서울,영등포구,교육서비스업,740,0.4068,75.1,0.041891891891891894,284671.13513513515
2026-05,서울,영등포구,금융보험업,67872,-1.4621,2.3,0.013017149929278642,521636.16984912776
2026-05,서울,영등포구,기타,29928,-0.3477,28.9,0.028835872761293773,329345.3334669874
2026-05,서울,영등포구,도소매업,34123,-0.2287,33.4,0.028411921577821412,371419.9325967822
2026-05,서울,영등포구,보건사회복지,7969,-0.9402,9.2,0.03714393273936504,355357.4877650897
2026-05,서울,영등포구,부동산업,14621,-0.4538,25.1,0.02195472265918884,426269.11155187746
2026-05,서울,영등포구,수도하수폐기물,2830,-0.0828,41.6,0.04328621908127209,278861.4204946996
2026-05,서울,영등포구,숙박음식점업,6700,0.4724,78.3,0.06,280266.39104477613
2026-05,서울,영등포구,운수창고업,5691,-0.2572,32.5,0.0273238446670181,360633.43876295903
2026-05,서울,영등포구,전기가스,1781,-1.4155,2.8,0.010948905109489052,480416.36159460974
2026-05,서울,영등포구,전문과학기술,85931,0.1182,54.7,0.04743922449407082,314168.2752440912
2026-05,서울,영등포구,정보통신업,34484,-0.5248,22.3,0.02538858601090361,358181.3693307041
2026-05,서울,영등포구,제조업,110533,-1.2846,4.1,0.013561560800846806,539900.29312513
2026-05,서울,영등포구,협회수리개인,8527,-0.6617,17.9,0.026328134162073413,455254.79770141904
2026-05,서울,용산구,건설업,6512,-0.1708,35.9,0.06856572481572482,451479.0110565111
2026-05,서울,용산구,금융보험업,3684,-0.7323,15.6,0.02280130293159609,404820.7654723127
2026-05,서울,용산구,기타,10029,-0.2255,33.5,0.023382191644231727,316891.4408216173
2026-05,서울,용산구,도소매업,31643,0.5779,82.3,0.05759567676895364,292592.8281136428
2026-05,서울,용산구,보건사회복지,1006,-0.4444,25.6,0.060139165009940355,329970.91451292246
2026-05,서울,용산구,부동산업,4359,0.2917,67.0,0.030626290433585685,316066.1114934618
2026-05,서울,용산구,숙박음식점업,7185,0.4684,77.9,0.06395267919276271,274520.9157967989
2026-05,서울,용산구,운수창고업,2407,0.0674,50.9,0.030743664312422102,323945.2513502285
2026-05,서울,용산구,전문과학기술,28125,-0.0355,44.4,0.04353777777777778,339518.67946666665
2026-05,서울,용산구,정보통신업,16805,-1.2719,4.2,0.013448378458792026,497604.5462659923
2026-05,서울,용산구,제조업,12570,-0.8656,10.6,0.018973747016706444,453776.6062052506
2026-05,서울,용산구,협회수리개인,3485,0.2705,65.8,0.04748923959827834,314092.0057388809
2026-05,서울,은평구,건설업,2463,1.2634,97.0,0.1244417377182298,354649.4681282988
2026-05,서울,은평구,기타,7562,0.109,54.0,0.02763819095477387,248367.68050780217
2026-05,서울,은평구,도소매업,1897,0.5463,81.6,0.0419082762256194,291441.0226673695
2026-05,서울,은평구,보건사회복지,3758,-0.5141,22.9,0.05255455029270889,318011.8999467802
2026-05,서울,은평구,부동산업,1328,-0.0442,43.8,0.019201807228915662,272866.8975903614
2026-05,서울,은평구,운수창고업,1526,-0.3813,27.8,0.02326343381389253,378035.04587155965
2026-05,서울,은평구,전문과학기술,1993,0.526,81.0,0.040642247867536375,331665.85047666833
2026-05,서울,은평구,제조업,994,0.2309,62.9,0.0528169014084507,301647.88732394367
2026-05,서울,은평구,협회수리개인,684,0.5126,80.3,0.03508771929824561,240325.9649122807
2026-05,서울,종로구,건설업,18613,-0.8189,12.5,0.025519797990651696,524951.0438940525
2026-05,서울,종로구,교육서비스업,1421,0.2969,67.5,0.027797325826882477,268655.8620689655
2026-05,서울,종로구,금융보험업,23026,-1.3672,3.3,0.012073308433944238,531979.349431078
2026-05,서울,종로구,기타,16986,-0.5053,23.3,0.018456375838926176,374996.4523725421
2026-05,서울,종로구,도소매업,17167,-0.1682,36.1,0.02583444981650842,378240.864449234
2026-05,서울,종로구,보건사회복지,7601,-1.3073,3.8,0.02986449151427444,407971.3642941718
2026-05,서울,종로구,부동산업,9204,0.1549,57.4,0.03628857018687527,298087.8248587571
2026-05,서울,종로구,숙박음식점업,11082,1.8209,99.5,0.10909583107742285,195719.00378992961
2026-05,서울,종로구,운수창고업,16081,-0.7911,13.3,0.014084944966109073,467629.63497294945
2026-05,서울,종로구,전문과학기술,29908,-0.6123,19.3,0.022987160625919486,436931.97940350405
2026-05,서울,종로구,정보통신업,8998,-0.8344,11.8,0.023282951767059346,427068.65970215603
2026-05,서울,종로구,제조업,30447,-1.0699,6.7,0.013728774591913817,486448.7529149013
2026-05,서울,종로구,협회수리개인,3986,-0.0885,41.3,0.045534370296036124,350926.96939287503
2026-05,서울,중구,건설업,15073,-0.6011,19.7,0.03094937968553042,478508.61009752535
2026-05,서울,중구,교육서비스업,674,0.0367,49.0,0.03412462908011869,289965.40059347183
2026-05,서울,중구,금융보험업,103124,-1.6201,1.2,0.008867964780264536,542827.5342306349
2026-05,서울,중구,기타,24153,-0.457,25.0,0.02612511903283236,378092.8157992796
2026-05,서울,중구,도소매업,68494,-0.1905,35.0,0.028513446433264228,366607.59949776623
2026-05,서울,중구,보건사회복지,5928,-0.6967,16.9,0.062246963562753034,368140.03373819165
2026-05,서울,중구,부동산업,6494,-0.4227,26.5,0.02140437326763166,374045.54665845394
2026-05,서울,중구,숙박음식점업,19725,0.3873,74.1,0.07249683143219265,301525.2826362484
2026-05,서울,중구,운수창고업,18056,-0.6372,18.7,0.020519494904740806,420801.7213114754
2026-05,서울,중구,전문과학기술,54736,-0.0276,44.8,0.04494299912306343,336964.75263080973
2026-05,서울,중구,정보통신업,24967,-0.9726,8.5,0.025433572315456402,454890.12136019545
2026-05,서울,중구,제조업,55545,-0.9676,8.6,0.015761994779008012,468327.45521649113
2026-05,서울,중구,협회수리개인,3529,-0.4308,26.1,0.03329555114763389,372630.7395862851
2026-05,서울,중랑구,건설업,1952,0.9167,92.2,0.08478483606557377,341210.9426229508
2026-05,서울,중랑구,기타,4843,0.105,53.6,0.030559570514144124,248216.39479661366
2026-05,서울,중랑구,도소매업,3169,0.1754,58.7,0.03502682234143263,312977.563900284
2026-05,서울,중랑구,보건사회복지,5061,-1.0649,6.8,0.028650464335111637,361657.6486860304
2026-05,서울,중랑구,부동산업,1384,-0.1322,38.0,0.025289017341040464,315653.4104046243
2026-05,서울,중랑구,운수창고업,1424,-0.4562,25.1,0.033356741573033706,330420.32303370786
2026-05,서울,중랑구,전문과학기술,1353,0.2975,67.6,0.03473762010347376,274648.60310421285
2026-05,서울,중랑구,제조업,3558,-0.4405,25.7,0.022203485103991005,394356.4362001124
2026-05,세종,세종시,건설업,5073,1.2674,97.2,0.12901636112753795,372120.6544451015
2026-05,세종,세종시,금융보험업,679,-1.0628,6.8,0.012518409425625921,427376.37702503684
2026-05,세종,세종시,기타,11364,-0.3093,30.4,0.024111228440689896,283068.760999648
2026-05,세종,세종시,도소매업,3200,0.2822,66.4,0.03328125,328241.3625
2026-05,세종,세종시,보건사회복지,2901,-0.7069,16.6,0.04463977938641848,322440.62047569803
2026-05,세종,세종시,부동산업,4730,0.7223,86.1,0.044186046511627906,253106.00845665962
2026-05,세종,세종시,숙박음식점업,673,1.0882,94.9,0.0713224368499257,243326.06240713224
2026-05,세종,세종시,운수창고업,707,0.271,65.9,0.02616690240452617,301075.558698727
2026-05,세종,세종시,전기가스,574,-1.2899,4.0,0.028745644599303136,533296.9337979094
2026-05,세종,세종시,전문과학기술,8865,0.0171,48.0,0.03243090806542583,344810.1635645798
2026-05,세종,세종시,정보통신업,1432,0.3893,74.3,0.04993016759776536,327219.39944134076
2026-05,세종,세종시,제조업,19473,-0.6487,18.3,0.031941662815179996,401254.25769013504
2026-05,세종,세종시,협회수리개인,1981,0.001,46.7,0.038112064613831396,321981.09035840485
2026-05,울산,남구,건설업,7939,0.8103,88.9,0.12287441743292606,390814.17810807406
2026-05,울산,남구,금융보험업,847,-1.0483,7.1,0.008264462809917356,474749.4687131051
2026-05,울산,남구,기타,6478,0.0395,49.5,0.033189255943192345,270008.48410003085
2026-05,울산,남구,도소매업,3319,-0.0038,46.4,0.031937330521241335,342394.9141307623
2026-05,울산,남구,보건사회복지,6377,-0.7378,15.6,0.03567508232711306,310378.4820448487
2026-05,울산,남구,부동산업,2558,0.0322,48.8,0.03831118060985145,357074.237685692
2026-05,울산,남구,숙박음식점업,808,1.0533,94.4,0.08292079207920793,252608.1683168317
2026-05,울산,남구,운수창고업,2650,-0.1083,39.6,0.026226415094339622,300093.41886792454
2026-05,울산,남구,전기가스,680,-1.4945,2.0,0.008088235294117648,492265.5588235294
2026-05,울산,남구,전문과학기술,5883,-0.2984,31.1,0.02991670916199218,323936.2604113548
2026-05,울산,남구,정보통신업,730,0.326,69.7,0.04726027397260274,302615.5068493151
2026-05,울산,남구,제조업,15735,-1.1532,5.2,0.019415316174134094,475572.39529710833
2026-05,울산,남구,협회수리개인,1029,0.0992,53.2,0.03935860058309038,289653.3722060253
2026-05,울산,동구,건설업,902,1.5567,98.7,0.1369179600886918,350092.59423503326
2026-05,울산,동구,기타,3877,-0.1618,36.5,0.029275212793396958,270677.7663141604
2026-05,울산,동구,보건사회복지,838,-0.508,23.2,0.045346062052505964,289376.2291169451
2026-05,울산,동구,전문과학기술,5149,-1.0079,7.8,0.025538939599922313,375199.1765391338
2026-05,울산,동구,제조업,28238,-1.6388,1.0,0.017263970536156952,482897.3305474892
2026-05,울산,북구,건설업,1924,1.4638,98.4,0.15774428274428273,358517.85862785863
2026-05,울산,북구,기타,8086,-0.495,23.6,0.02269354439772446,300614.6524857779
2026-05,울산,북구,도소매업,1435,0.206,60.7,0.03170731707317073,300972.1393728223
2026-05,울산,북구,보건사회복지,1031,-0.6634,17.9,0.031037827352085354,297053.8118331717
2026-05,울산,북구,부동산업,809,0.333,70.5,0.0377008652657602,322193.34981458593
2026-05,울산,북구,운수창고업,1326,-0.3317,29.6,0.02564102564102564,354423.46907993965
2026-05,울산,북구,전문과학기술,2087,-0.6517,18.2,0.024436990896023,394944.16866315284
2026-05,울산,북구,제조업,15400,-0.8555,10.9,0.026298701298701297,400872.6922077922
2026-05,울산,울주군,건설업,21501,0.4134,75.4,0.12171526905725315,459022.5980186968
2026-05,울산,울주군,금융보험업,553,-1.8392,0.3,0.003616636528028933,457061.7721518987
2026-05,울산,울주군,기타,7348,-0.2189,34.0,0.03409090909090909,291563.03756124113
2026-05,울산,울주군,도소매업,2182,0.1156,54.5,0.034372135655362054,323719.85334555455
2026-05,울산,울주군,보건사회복지,975,-0.764,14.4,0.03333333333333333,307013.25128205126
2026-05,울산,울주군,부동산업,1882,0.0441,49.6,0.031615302869287994,340307.215727949
2026-05,울산,울주군,운수창고업,2978,-0.6444,18.5,0.017293485560779046,421322.08865010075
2026-05,울산,울주군,전문과학기술,2853,-0.05,43.3,0.03505082369435682,314361.0304942166
2026-05,울산,울주군,제조업,29537,-0.8508,11.1,0.029488438230016588,415762.6495581813
2026-05,울산,울주군,협회수리개인,650,0.0473,49.8,0.047692307692307694,306683.04615384614
2026-05,울산,중구,건설업,1864,1.0996,95.2,0.10783261802575107,350195.4721030043
2026-05,울산,중구,금융보험업,6195,-1.5415,1.6,0.0062146892655367235,393100.3777239709
2026-05,울산,중구,기타,5785,-0.1291,38.2,0.024200518582541054,256763.8547968885
2026-05,울산,중구,도소매업,1205,0.0977,53.0,0.026970954356846474,314402.95435684646
2026-05,울산,중구,보건사회복지,2275,-1.1346,5.6,0.026593406593406595,361164.13186813187
2026-05,울산,중구,전기가스,2634,-0.9897,8.2,0.02600607441154138,533236.8033409263
2026-05,울산,중구,전문과학기술,5000,-0.4454,25.6,0.0192,387627.664
2026-05,울산,중구,정보통신업,686,-0.3853,27.5,0.03644314868804665,345289.2419825073
2026-05,울산,중구,제조업,1017,0.3452,71.3,0.06342182890855458,314450.93411996064
2026-05,울산,중구,협회수리개인,2638,-1.071,6.6,0.014025777103866566,400630.4169825626
2026-05,인천,강화군,건설업,1153,1.0391,94.2,0.09063313096270599,297945.1691240243
2026-05,인천,강화군,기타,1725,-0.3348,29.4,0.02782608695652174,280507.2463768116
2026-05,인천,강화군,도소매업,518,0.2774,66.2,0.052123552123552123,288210.42471042473
2026-05,인천,강화군,제조업,1544,-0.3895,27.4,0.018134715025906734,334437.52590673574
2026-05,인천,계양구,건설업,2702,0.8397,89.6,0.11454478164322723,372913.06439674314
2026-05,인천,계양구,기타,4880,0.1648,58.1,0.03555327868852459,237906.8237704918
2026-05,인천,계양구,도소매업,2730,0.3072,68.4,0.03205128205128205,298220.71794871794
2026-05,인천,계양구,보건사회복지,4858,-0.9153,9.8,0.030979827089337175,329000.53931659117
2026-05,인천,계양구,부동산업,1160,0.3883,74.2,0.03103448275862069,280690.224137931
2026-05,인천,계양구,숙박음식점업,503,0.5909,82.8,0.08648111332007952,270019.16500994033
2026-05,인천,계양구,운수창고업,664,0.4512,77.1,0.043674698795180725,317104.0361445783
2026-05,인천,계양구,전문과학기술,1256,0.3945,74.6,0.03980891719745223,269684.9203821656
2026-05,인천,계양구,제조업,5574,-0.4648,24.6,0.02673125224255472,351139.1567994259
2026-05,인천,계양구,협회수리개인,516,0.6131,83.3,0.04748062015503876,254312.86821705426
2026-05,인천,남동구,건설업,5161,0.2523,64.5,0.053865529936058906,372086.61887231155
2026-05,인천,남동구,기타,10039,-0.0924,41.0,0.030431317860344656,266289.45512501244
2026-05,인천,남동구,도소매업,10017,-0.1248,38.5,0.02206249376060697,345762.78326844366
2026-05,인천,남동구,보건사회복지,9557,-0.956,8.9,0.03332635764361201,342452.4578842733
2026-05,인천,남동구,부동산업,2852,0.0543,50.1,0.029628330995792426,323854.3548387097
2026-05,인천,남동구,숙박음식점업,959,0.6049,83.2,0.07612095933263817,258194.7653806048
2026-05,인천,남동구,운수창고업,883,0.2064,60.9,0.03114382785956965,276754.22423556057
2026-05,인천,남동구,전문과학기술,5256,0.1513,57.2,0.037766362252663624,283175.5289193303
2026-05,인천,남동구,정보통신업,656,0.26,65.2,0.03353658536585366,332502.4695121951
2026-05,인천,남동구,제조업,42558,-0.6333,18.9,0.020172470510832277,351239.3058884346
2026-05,인천,남동구,협회수리개인,857,0.1473,56.9,0.037922987164527425,272628.7514585764
2026-05,인천,동구,건설업,714,1.0614,94.6,0.08403361344537816,315603.2773109244
2026-05,인천,동구,기타,1955,0.3115,68.9,0.034782608695652174,255157.98465473147
2026-05,인천,동구,도소매업,1105,0.3094,68.6,0.0330316742081448,312655.3846153846
2026-05,인천,동구,보건사회복지,741,-1.2967,3.9,0.017543859649122806,371049.63562753034
2026-05,인천,동구,제조업,6160,-0.9945,8.0,0.011363636363636364,526305.262987013
2026-05,인천,미추홀구,건설업,3064,0.9817,93.1,0.10672323759791123,370530.26762402087
2026-05,인천,미추홀구,금융보험업,787,-1.2189,4.6,0.020330368487928845,428498.3989834816
2026-05,인천,미추홀구,기타,6597,0.1426,56.6,0.03600121267242686,242432.9392147946
2026-05,인천,미추홀구,도소매업,7827,1.7564,99.5,0.09032835058132106,197847.62488820747
2026-05,인천,미추홀구,보건사회복지,6681,-0.7713,14.1,0.037793743451579105,318362.78700793296
2026-05,인천,미추홀구,부동산업,2786,0.2767,66.1,0.028535534816941852,257854.0272792534
2026-05,인천,미추홀구,숙박음식점업,675,1.1146,95.4,0.10296296296296296,249974.5185185185
2026-05,인천,미추홀구,운수창고업,1296,0.7861,87.9,0.03356481481481482,240949.75308641975
2026-05,인천,미추홀구,전문과학기술,3448,0.122,55.0,0.04248839907192575,290852.83062645013
2026-05,인천,미추홀구,제조업,6323,-0.3815,27.7,0.030049027360430174,333535.3977542306
2026-05,인천,미추홀구,협회수리개인,744,-0.0394,44.1,0.027553763440860215,287857.311827957
2026-05,인천,부평구,건설업,2843,0.5908,82.8,0.0735138937741822,353853.8445304256
2026-05,인천,부평구,금융보험업,576,-0.9299,9.5,0.017361111111111112,450043.81944444444
2026-05,인천,부평구,기타,7624,-0.1024,40.0,0.027872507869884575,265544.2130115425
2026-05,인천,부평구,도소매업,6406,0.2292,62.8,0.03738682485170153,290656.8716827974
2026-05,인천,부평구,보건사회복지,5970,-0.7662,14.4,0.03299832495812395,314624.61976549414
2026-05,인천,부평구,부동산업,1239,0.0011,46.8,0.02986279257465698,316298.9669087974
2026-05,인천,부평구,숙박음식점업,744,1.1703,96.1,0.08736559139784947,229661.0483870968
2026-05,인천,부평구,운수창고업,1080,-0.3001,30.9,0.01898148148148148,345231.44444444444
2026-05,인천,부평구,전문과학기술,6036,-0.4723,24.4,0.03321736249171637,427135.5699138502
2026-05,인천,부평구,정보통신업,1231,-0.02,45.4,0.033712428919577576,313591.14541023556
2026-05,인천,부평구,제조업,19730,-1.0148,7.7,0.01454637607704004,449604.64368981245
2026-05,인천,부평구,협회수리개인,647,0.4612,77.5,0.04327666151468315,283019.4435857805
2026-05,인천,서구,건설업,10685,0.7884,87.9,0.11235376696303229,397991.0210575573
2026-05,인천,서구,기타,14506,-0.2085,34.3,0.026127119812491384,274152.76713084243
2026-05,인천,서구,도소매업,12642,0.2731,65.9,0.04224015187470337,314243.7826293308
2026-05,인천,서구,보건사회복지,7033,-0.7154,16.2,0.03867481871178729,312666.26759562065
2026-05,인천,서구,부동산업,2753,0.4966,79.2,0.039048310933527064,287704.1990555757
2026-05,인천,서구,수도하수폐기물,1379,-0.3436,29.1,0.05620014503263234,420819.9129804206
2026-05,인천,서구,숙박음식점업,928,0.8144,89.1,0.07758620689655173,261191.55172413794
2026-05,인천,서구,운수창고업,11370,2.0914,99.7,0.15255057167985928,231329.31398416887
2026-05,인천,서구,전문과학기술,6259,0.6038,83.1,0.07900623102732066,309550.2572295894
2026-05,인천,서구,정보통신업,1948,-0.5122,23.0,0.01873716632443532,444394.0657084189
2026-05,인천,서구,제조업,36519,-0.5191,22.7,0.02412442837974753,359425.43607437226
2026-05,인천,서구,협회수리개인,1202,0.4746,78.4,0.061148086522462564,283924.1430948419
2026-05,인천,연수구,건설업,8010,0.9865,93.4,0.13177278401997503,403419.8551810237
2026-05,인천,연수구,교육서비스업,781,0.515,80.4,0.04353393085787452,252045.45454545456
2026-05,인천,연수구,금융보험업,668,-0.9391,9.3,0.008982035928143712,493118.4131736527
2026-05,인천,연수구,기타,15503,-0.9844,8.4,0.02583370960459266,431573.9366574211
2026-05,인천,연수구,도소매업,7793,0.3582,72.2,0.03580136019504684,336137.17952008214
2026-05,인천,연수구,보건사회복지,4542,-0.776,13.8,0.041061206516952886,333818.02730074857
2026-05,인천,연수구,부동산업,2362,0.2495,64.2,0.03492802709568162,333426.4606265876
2026-05,인천,연수구,숙박음식점업,1673,0.5983,83.0,0.07770472205618649,256317.91990436343
2026-05,인천,연수구,운수창고업,2289,0.0478,49.8,0.03363914373088685,332843.0406290957
2026-05,인천,연수구,전문과학기술,9004,0.1151,54.4,0.04375832963127499,334766.91914704576
2026-05,인천,연수구,정보통신업,2230,0.2944,67.2,0.04349775784753363,324583.39013452915
2026-05,인천,연수구,제조업,19492,-0.6347,18.8,0.02919146316437513,443399.5392981736
2026-05,인천,연수구,협회수리개인,1188,0.2868,66.5,0.04292929292929293,302248.265993266
2026-05,인천,옹진군,건설업,1364,2.8735,99.9,0.26429618768328444,400141.8768328446
2026-05,인천,중구,건설업,2336,1.2929,97.4,0.14511986301369864,387882.7654109589
2026-05,인천,중구,기타,4443,-0.2883,31.2,0.021381949133468376,275397.65473778977
2026-05,인천,중구,도소매업,6036,-0.2623,32.4,0.02692180251822399,373724.4168323393
2026-05,인천,중구,보건사회복지,1913,-0.7469,15.3,0.02953476215368531,306066.0533193936
2026-05,인천,중구,부동산업,1444,0.1841,59.2,0.04293628808864266,362535.01385041553
2026-05,인천,중구,숙박음식점업,1581,0.6875,85.1,0.06767868437697659,285442.17583807715
2026-05,인천,중구,운수창고업,13044,-0.4161,26.7,0.023459061637534497,366038.4406623735
2026-05,인천,중구,전문과학기술,17433,-0.3838,27.7,0.018700166351173064,357558.8458670338
2026-05,인천,중구,제조업,6595,-0.5818,20.3,0.026459438968915845,414127.5905989386
2026-05,인천,중구,협회수리개인,608,-0.0333,44.6,0.03618421052631579,318269.5394736842
2026-05,전남,강진군,건설업,603,0.8096,88.8,0.06218905472636816,274924.6434494196
2026-05,전남,강진군,기타,783,0.5102,80.0,0.020434227330779056,241617.39463601532
2026-05,전남,강진군,부동산업,536,-0.3551,28.6,0.018656716417910446,304330.5970149254
2026-05,전남,고흥군,건설업,1278,1.1131,95.3,0.06103286384976526,277346.6353677621
2026-05,전남,고흥군,금융보험업,726,-1.5291,1.7,0.010330578512396695,439665.7300275482
2026-05,전남,고흥군,기타,896,0.7551,87.2,0.025111607142857144,232681.36160714287
2026-05,전남,고흥군,부동산업,895,0.5441,81.5,0.037430167597765365,286319.50837988826
2026-05,전남,고흥군,제조업,609,0.8528,90.1,0.09770114942528736,279510.4433497537
2026-05,전남,곡성군,건설업,643,1.3859,98.1,0.07620528771384137,267313.37480559875
2026-05,전남,곡성군,기타,728,0.2267,62.5,0.023351648351648352,263481.56593406596
2026-05,전남,광양시,건설업,4441,0.7348,86.4,0.11123620806124747,386837.20783607295
2026-05,전남,광양시,기타,3673,0.0699,51.1,0.028178600598965424,274212.436700245
2026-05,전남,광양시,도소매업,2740,-0.0528,43.1,0.03375912408759124,344302.2262773723
2026-05,전남,광양시,보건사회복지,1157,-0.6341,18.8,0.02376836646499568,281783.31892826274
2026-05,전남,광양시,부동산업,963,0.2111,61.1,0.032191069574247146,274806.31360332295
2026-05,전남,광양시,수도하수폐기물,749,-0.9219,9.7,0.012016021361815754,445012.17623498
2026-05,전남,광양시,숙박음식점업,610,0.2287,62.7,0.04590163934426229,258647.50819672132
2026-05,전남,광양시,운수창고업,2451,-0.4089,26.7,0.04202366381068951,409130.3631170951
2026-05,전남,광양시,전문과학기술,3691,-0.3179,30.1,0.024654565158493635,361418.1360065023
2026-05,전남,광양시,제조업,9536,-0.8288,11.9,0.02925755033557047,420744.9874161074
2026-05,전남,광양시,협회수리개인,2587,-0.9222,9.7,0.020487050637804406,479875.77889447234
2026-05,전남,구례군,기타,565,0.7484,87.0,0.033628318584070796,230360.77876106196
2026-05,전남,나주시,건설업,14351,-0.302,30.7,0.029196571667479618,455022.75520869624
2026-05,전남,나주시,금융보험업,630,-1.1977,4.7,0.014285714285714285,420181.5873015873
2026-05,전남,나주시,기타,3261,-0.017,45.7,0.028978840846366146,270431.4934069304
2026-05,전남,나주시,도소매업,3849,0.0115,47.8,0.03117692907248636,337772.0862561704
2026-05,전남,나주시,보건사회복지,1146,-0.4763,24.3,0.036212914485165795,281129.77312390925
2026-05,전남,나주시,부동산업,2804,-0.3742,28.0,0.012303851640513551,304048.2239657632
2026-05,전남,나주시,전기가스,22495,-1.6985,0.7,0.007890642364969993,533636.1893754167
2026-05,전남,나주시,전문과학기술,10768,-0.6665,17.7,0.012583580980683507,400681.2611441308
2026-05,전남,나주시,정보통신업,2030,-0.5899,20.2,0.029556650246305417,341314.4334975369
2026-05,전남,나주시,제조업,4368,-0.076,42.2,0.031936813186813184,308853.44322344323
2026-05,전남,나주시,협회수리개인,630,-0.0593,42.8,0.029365079365079365,329406.0
2026-05,전남,담양군,건설업,1940,0.7109,85.7,0.07242268041237114,346166.5360824742
